symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ISRG,2017-05-30 00:00:00+00:00,914.43,915.4779,903.1,906.1,309644,101.60323173,101.7196649469,100.3443441,100.6776771,2786798,0.0,1.0
ISRG,2017-05-31 00:00:00+00:00,914.68,921.83,910.63,917.85,307755,101.63100948,102.42545313,101.18100993,101.98323135,2769797,0.0,1.0
ISRG,2017-06-01 00:00:00+00:00,919.08,919.28,911.81,915.09,251553,102.11989788,102.14212008,101.31212091,101.67656499,2263979,0.0,1.0
ISRG,2017-06-02 00:00:00+00:00,924.69,927.5,919.26,923.23,243130,102.74323059,103.0554525,102.13989786,102.58100853,2188172,0.0,1.0
ISRG,2017-06-05 00:00:00+00:00,922.01,925.96,917.4601,921.26,216076,102.44545311,102.88434156,101.9399091711,102.36211986,1944685,0.0,1.0
ISRG,2017-06-06 00:00:00+00:00,924.36,929.72,918.1,918.14,190703,102.70656396,103.30211892,102.0110091,102.01545354,1716328,0.0,1.0
ISRG,2017-06-07 00:00:00+00:00,932.0,932.74,924.22,928.88,236504,103.555452,103.63767414,102.69100842,103.20878568,2128538,0.0,1.0
ISRG,2017-06-08 00:00:00+00:00,929.85,937.15,926.5,935.0,266221,103.31656335,104.12767365,102.9443415,103.888785,2395991,0.0,1.0
ISRG,2017-06-09 00:00:00+00:00,916.34,935.3,906.215,934.79,351459,101.81545374,103.9221183,100.690454865,103.86545169,3163134,0.0,1.0
ISRG,2017-06-12 00:00:00+00:00,903.29,914.4,876.5,911.0,650174,100.36545519,101.5998984,97.3887915,101.222121,5851571,0.0,1.0
ISRG,2017-06-13 00:00:00+00:00,908.23,915.29,900.36,905.21,300514,100.91434353,101.69878719,100.03989996,100.57878831,2704628,0.0,1.0
ISRG,2017-06-14 00:00:00+00:00,905.83,918.0,902.92,917.67,317616,100.64767713,101.999898,100.32434412,101.96323137,2858546,0.0,1.0
ISRG,2017-06-15 00:00:00+00:00,898.94,901.6745,892.05,900.74,325779,99.88212234,100.1859553695,99.11656755,100.08212214,2932013,0.0,1.0
ISRG,2017-06-16 00:00:00+00:00,914.84,917.59,900.57,900.96,568986,101.64878724,101.95434249,100.06323327,100.10656656,5120879,0.0,1.0
ISRG,2017-06-19 00:00:00+00:00,936.4,937.32,918.48,918.91,406839,104.0443404,104.14656252,102.05323128,102.10100901,3661554,0.0,1.0
ISRG,2017-06-20 00:00:00+00:00,940.36,948.98,938.2128,938.7,366925,104.48433996,105.44211678,104.2457624208,104.2998957,3302328,0.0,1.0
ISRG,2017-06-21 00:00:00+00:00,953.27,954.38,941.02,942.27,359411,105.91878297,106.04211618,104.55767322,104.69656197,3234702,0.0,1.0
ISRG,2017-06-22 00:00:00+00:00,954.16,963.54,950.5,954.8,268429,106.01767176,107.05989294,105.6110055,106.0887828,2415863,0.0,1.0
ISRG,2017-06-23 00:00:00+00:00,948.94,954.39,943.95,950.89,686657,105.43767234,106.04322729,104.88322845,105.65433879,6179919,0.0,1.0
